timestamp;router_ping;reference_ping
1657206960,3411598;3,469;35,014
1657206960,398701;3,654;34,958
1657206960,4576051;3,406;35,587
1657206960,514821;3,919;38,299
1657206960,5767832;3,421;34,897
1657206960,634607;3,656;35,056
1657206960,691801;3,747;35,471
1657206960,748406;3,826;35,604
1657206960,805973;3,873;35,142
1657206960,86391;3,056;35,344
1657206960,9217029;2,992;34,653
1657206960,979431;4,003;34,874
1657206961,0393448;4,168;35,344
1657206961,097555;3,173;35,223
1657206961,153951;3,502;35,401
1657206961,2045891;2,75;38,275
1657206961,257542;3,338;42,406
1657206961,319367;3,36;37,126
1657206961,375286;3,74;37,128
1657206961,433837;3,982;35,447
1657206961,491617;3,435;35,231
1657206961,5492082;3,564;35,112
1657206961,605633;3,775;35,53
1657206961,663882;3,67;35,093
1657206961,720716;3,832;35,445
1657206961,778368;12,875;35,307
1657206961,846326;3,417;35,128
1657206961,9035819;3,521;34,974
1657206961,961733;4,115;35,013
1657206962,020791;3,173;35,043
1657206962,077058;3,514;35,286
1657206962,134818;3,557;38,172
1657206962,195888;2,99;34,423
1657206962,25194;2,948;34,844
1657206962,30766;3,427;35,218
1657206962,364512;3,494;35,391
1657206962,422899;4,141;34,975
1657206962,48079;3,487;35,103
1657206962,5378492;3,489;35,139
1657206962,596262;3,436;35,326
1657206962,6541839;3,635;35,077
1657206962,713739;4,425;34,833
1657206962,771887;3,413;35,875
1657206962,8291898;3,673;35,209
1657206962,886911;3,514;34,858
1657206962,9445398;3,447;34,955
1657206963,002846;2,997;34,995
1657206963,060365;3,533;35,084
1657206963,11815;3,739;35,085
1657206963,1760771;3,488;34,993
1657206963,234335;3,443;49,542
1657206963,306605;2,83;33,742
1657206963,357007;1,967;34,87
1657206963,410094;3,277;34,043
1657206963,463676;3,342;34,699
1657206963,519451;3,904;36,51
1657206963,5790038;3,391;35,097
1657206963,6365912;3,5;35,245
1657206963,69705;3,616;35,169
1657206963,757041;3,591;34,992
1657206963,816771;3,924;36,463
1657206963,878554;3,421;34,794
1657206963,938271;3,509;35,015
1657206963,99749;3,517;33,599
1657206964,055833;3,615;34,316
1657206964,116142;3,547;35,147
1657206964,1689012;3,614;33,969
1657206964,218946;3,31;34,839
1657206964,271361;3,262;34,917
1657206964,322597;1,723;34,69
1657206964,3740318;3,231;33,746
1657206964,4264529;3,083;34,655
1657206964,476866;1,592;34,514
1657206964,522967;3,307;35,371
1657206964,575424;3,263;34,94
1657206964,631041;3,875;34,905
1657206964,680258;3,462;33,248
1657206964,730776;2,755;35,337
1657206964,77953;2,816;34,279
1657206964,827468;3,269;34,81
1657206964,8830578;3,596;34,991
1657206964,937634;3,676;34,864
1657206964,995193;3,465;34,941
1657206965,051261;3,509;34,923
1657206965,109406;4,856;34,86
1657206965,168243;3,519;34,695
1657206965,218276;3,273;34,87
1657206965,267231;3,197;34,511
1657206965,320832;3,211;34,491
1657206965,368727;3,201;34,058
1657206965,416715;3,348;34,408
1657206965,4676301;3,63;34,541
1657206965,515647;2,446;34,9
1657206965,564407;3,339;34,474
1657206965,6152399;3,236;34,892
1657206965,665526;3,988;34,871
1657206965,714572;3,867;35,165
1657206965,765286;3,141;35,321
1657206965,8148532;3,166;33,166
1657206965,86637;3,238;34,623
1657206965,9185128;3,295;34,571
1657206965,972352;2,073;34,212
1657206966,022841;3,311;34,728
1657206966,071807;3,259;34,252
1657206966,121354;4,321;34,899
1657206966,170422;3,67;35,787
1657206966,2214222;3,233;34,846
1657206966,271105;3,296;34,334
1657206966,323804;3,285;34,334
1657206966,37851;2,892;35,082
1657206966,435165;3,57;34,896
1657206966,496067;3,48;35,062
1657206966,5677881;3,023;34,628
1657206966,618944;3,297;35,372
1657206966,673599;3,638;34,294
1657206966,7245052;3,447;35,063
1657206966,778021;2,772;34,802
1657206966,833535;3,322;35,247
1657206966,891246;4,057;35,01
1657206966,944724;3,295;35,41
1657206966,997365;3,673;35,558
1657206967,054401;3,667;34,879
1657206967,108468;3,51;34,604
1657206967,162763;3,387;45,796
1657206967,228672;3,128;35,032
1657206967,281594;3,322;35,097
1657206967,333598;2,888;35,025
1657206967,385552;3,494;35,257
1657206967,439925;2,906;35,167
1657206967,493521;3,1;35,117
1657206967,552463;3,482;35,289
1657206967,608486;3,466;35,046
1657206967,6699479;3,656;35,451
1657206967,723188;3,52;35,033
1657206967,776397;2,887;35,006
1657206967,828341;3,989;36,663
1657206967,888938;3,871;35,519
1657206967,947501;3,61;35,108
1657206968,001031;3,349;35,103
1657206968,0571609;3,921;35,37
1657206968,112662;3,543;35,366
1657206968,1689558;3,476;35,001
1657206968,2281091;3,761;35,424
1657206968,285609;3,489;36,858
1657206968,344167;3,348;42,425
1657206968,406064;2,958;35,062
1657206968,45761;3,38;35,19
1657206968,510358;3,347;35,182
1657206968,5673048;3,755;34,514
1657206968,627517;3,388;34,85
1657206968,684017;2,905;34,254
1657206968,736387;2,85;34,397
1657206968,791751;3,923;35,036
1657206968,85168;3,463;35,164
1657206968,91252;3,355;35,263
1657206968,9703848;3,522;35,153
1657206969,024118;3,34;35,117
1657206969,07889;2,875;35,323
1657206969,134623;3,627;35,185
1657206969,188617;3,503;35,227
1657206969,249608;4,462;35,241
1657206969,303221;3,334;35,028
1657206969,3554728;3,348;35,321
1657206969,4129448;3,501;35,001
1657206969,4719691;3,526;35,389
1657206969,52497;3,322;34,849
1657206969,5796402;3,24;35,257
1657206969,634828;4,188;35,363
1657206969,6943738;3,317;35,145
1657206969,752983;3,528;35,185
1657206969,8098;3,473;35,103
1657206969,86675;3,49;34,523
1657206969,922666;3,43;35,622
1657206969,981498;3,549;35,477
1657206970,0366971;3,889;35,815
1657206970,0963452;3,75;35,275
1657206970,153376;3,819;35,287
1657206970,211086;3,65;36,466
1657206970,270359;3,338;34,755
1657206970,327984;3,501;35,033
1657206970,3866282;3,469;34,911
1657206970,4444;3,064;34,858
1657206970,499371;3,436;35,04
1657206970,555915;3,478;34,688
1657206970,613397;3,422;39,179
1657206970,674807;3,689;35,679
1657206970,733873;3,622;35,214
1657206970,7912462;3,44;35,764
1657206970,8491871;3,447;35,222
1657206970,908183;3,523;35,313
1657206970,967278;3,418;35,142
1657206971,024487;3,866;35,389
1657206971,0817862;4,088;35,448
1657206971,141011;3,72;35,84
1657206971,193679;3,127;35,286
1657206971,2440372;3,513;35,102
1657206971,297706;3,463;35,083
1657206971,352703;3,307;34,999
1657206971,407131;3,433;35,196
1657206971,461641;3,496;34,714
1657206971,519444;3,504;34,94
1657206971,576054;3,103;35,14
1657206971,6335309;3,822;35,197
1657206971,691927;3,651;35,33
1657206971,750295;3,611;34,863
1657206971,806981;3,437;35,124
1657206971,86303;3,509;34,866
1657206971,9207108;3,39;35,101
1657206971,9781;3,436;34,814
1657206972,036221;3,41;36,37
1657206972,093038;3,417;35,864
1657206972,151042;4,027;36,229
1657206972,209594;3,935;43,045
1657206972,274573;3,883;35,545
1657206972,3328042;3,714;34,757
1657206972,390243;3,009;34,952
1657206972,448215;3,001;35,166
1657206972,5057878;2,922;34,853
1657206972,5629802;3,545;34,745
1657206972,62047;3,349;35,195
1657206972,678367;3,38;34,612
1657206972,7359202;3,524;34,926
1657206972,791589;3,823;35,021
1657206972,8479328;3,466;34,857
1657206972,90505;3,473;34,794
1657206972,963108;3,468;34,5
1657206973,019548;3,841;36,583
1657206973,078977;3,576;34,983
1657206973,135078;3,41;34,979
1657206973,191568;3,357;35,063
1657206973,2482;3,362;35,266
1657206973,314602;3,827;35,672
1657206973,371587;3,06;44,837
1657206973,435094;3,667;35,711
1657206973,4958222;3,237;34,826
1657206973,5467782;3,671;35,169
1657206973,603019;3,391;34,576
1657206973,6579719;3,646;36,253
1657206973,7161868;3,299;34,414
1657206973,773133;4,526;35,025
1657206973,832006;3,469;35,055
1657206973,890489;3,042;35,174
1657206973,949;3,483;35,145
1657206974,007191;3,398;35,898
1657206974,066764;3,449;34,961
1657206974,123688;3,439;35,009
1657206974,18146;3,002;34,245
1657206974,237463;3,477;34,805
1657206974,294959;3,471;35,408
1657206974,351189;3,927;35,536
1657206974,4092002;3,498;35,694
1657206974,467015;3,853;34,562
1657206974,537345;3,636;34,966
1657206974,59312;3,264;35,28
1657206974,651861;3,801;35,385
1657206974,712714;3,954;35,817
1657206974,772396;3,399;34,932
1657206974,82811;3,644;35,473
1657206974,8855848;3,833;34,902
1657206974,947304;3,497;34,856
1657206975,006206;3,052;33,721
1657206975,0623739;3,473;34,406
1657206975,118359;3,318;33,753
1657206975,1721;3,494;35,104
1657206975,230625;3,583;34,326
1657206975,28736;3,445;34,678
1657206975,345619;2,767;35,236
1657206975,403397;3,091;35,001
1657206975,4594822;3,375;34,851
1657206975,5163531;3,734;34,938
1657206975,574573;3,498;35,087
1657206975,630872;3,961;35,205
1657206975,690366;3,346;34,991
1657206975,748699;3,513;34,604
1657206975,8070002;3,45;35,231
1657206975,86537;3,867;35,395
1657206975,9243698;3,39;35,118
1657206975,983874;3,264;34,454
1657206976,04209;3,574;35,17
1657206976,1004422;3,777;35,269
1657206976,1590762;3,426;34,721
1657206976,225814;3,197;35,951
1657206976,276404;2,852;34,138
1657206976,3275049;2,888;35,143
1657206976,3807092;3,704;35,361
1657206976,43385;3,8;34,893
1657206976,488272;3,643;34,746
1657206976,542363;3,324;35,727
1657206976,5989382;3,168;35,212
1657206976,6553228;3,424;35,508
1657206976,7115898;4,325;34,848
1657206976,771463;3,481;34,916
1657206976,830621;2,485;34,621
1657206976,88395;2,821;35,073
1657206976,935161;3,48;35,342
1657206976,98895;3,495;34,739
1657206977,0416808;3,328;34,778
1657206977,0983949;3,485;34,994
1657206977,1573608;3,458;35,544
1657206977,215102;3,433;34,911
1657206977,272773;3,532;35,548
1657206977,330143;3,398;44,307
1657206977,393331;3,39;35,621
1657206977,44734;3,922;35,934
1657206977,50172;2,91;35,441
1657206977,5589702;3,135;35,323
1657206977,627876;3,828;35,586
1657206977,687665;3,771;35,52
1657206977,7447581;3,644;35,627
1657206977,802478;3,07;35,414
1657206977,8602822;3,443;35,459
1657206977,918593;3,67;35,375
1657206977,977609;3,465;35,066
1657206978,034692;3,486;35,275
1657206978,092774;3,062;35,422
1657206978,1509;3,485;35,246
1657206978,2087948;3,408;35,575
1657206978,2670138;3,463;35,027
1657206978,324816;3,375;35,354
1657206978,377621;2,903;34,851
1657206978,432375;3,508;43,074
1657206978,493879;3,301;35,696
1657206978,548396;3,417;35,862
1657206978,611109;4,003;35,54
1657206978,678147;3,223;35,314
1657206978,7326841;3,65;34,849
1657206978,7885451;3,041;34,681
1657206978,841362;2,843;34,771
1657206978,898659;3,533;35,712
1657206978,958011;3,639;35,271
1657206979,0153222;3,455;35,361
1657206979,071869;3,094;35,02
1657206979,131595;3,484;35,941
1657206979,1886778;3,998;36,429
1657206979,246656;3,596;35,259
1657206979,3024588;3,472;35,212
1657206979,357742;3,458;34,925
1657206979,416136;3,427;35,752
1657206979,478975;3,78;35,376
1657206979,54036;3,462;35,386
1657206979,62022;3,278;35,116
1657206979,674487;2,984;35,179
1657206979,7329228;3,886;35,719
1657206979,7926662;3,702;35,159
1657206979,852642;3,422;35,505
1657206979,91298;3,442;35,735
1657206979,972369;3,148;34,963
1657206980,02975;3,457;35,345
1657206980,087643;3,447;35,202
1657206980,145608;2,367;34,954
1657206980,2023392;3,432;35,15
1657206980,258157;3,062;35,188
1657206980,314632;3,432;35,809
1657206980,37227;3,388;36,175
1657206980,433863;3,275;35,428
1657206980,489054;3,864;34,103
1657206980,5460842;3,698;37,358
1657206980,607421;3,399;35,538
1657206980,665216;4,249;35,088
1657206980,7134001;4,194;35,279
1657206980,758585;3,602;35,25
1657206980,8112252;3,468;36,121
1657206980,867928;3,152;34,376
1657206980,924387;3,178;35,084
1657206980,9808068;3,178;35,187
1657206981,072652;3,131;34,829
1657206981,117177;3,147;34,851
1657206981,163784;3,53;35,238
1657206981,2101178;3,415;34,936
1657206981,2591949;3,123;35,103
1657206981,302803;3,149;35,023
1657206981,34792;3,184;34,688
1657206981,397363;2,851;34,63
1657206981,44222;3,163;34,882
1657206981,4878368;2,715;35,496
1657206981,531778;3,415;35,187
1657206981,575783;2,722;36,831
1657206981,621166;2,72;34,831
1657206981,664124;4,152;35,222
1657206981,709145;3,818;35,453
1657206981,754339;3,357;37,704
1657206981,8014772;2,848;34,989
1657206981,847183;3,561;35,343
1657206981,895272;3,44;35,06
1657206981,9444249;3,789;35,384
1657206982,005447;3,453;35,079
1657206982,0686789;4,155;34,902
1657206982,129081;3,376;35,402
1657206982,1908789;3,4;35,735
1657206982,2518358;3,85;35,718
1657206982,308932;3,553;35,357
1657206982,367306;3,334;36,468
1657206982,4211352;3,354;39,272
1657206982,483043;2,929;35,364
1657206982,537317;3,657;37,556
1657206982,594717;3,343;35,087
1657206982,648632;3,327;34,871
1657206982,707169;3,091;35,667
1657206982,765708;3,641;35,601
1657206982,8270578;3,766;35,534
1657206982,886744;3,979;35,72
1657206982,9452941;3,512;35,498
1657206982,996084;2,99;34,364
1657206983,0467682;3,222;35,145
1657206983,100205;3,234;34,946
1657206983,1449878;3,188;35,341
1657206983,1895108;3,161;34,869
1657206983,234494;3,462;34,868
1657206983,280124;2,836;36,144
1657206983,327751;3,263;35,086
1657206983,3775308;3,173;34,804
1657206983,428496;3,849;35,474
1657206983,480918;3,274;43,031
1657206983,540619;3,26;41,422
1657206983,602018;3,153;34,592
1657206983,6560378;3,131;34,8
1657206983,6988559;3,154;34,811
1657206983,7418282;3,31;35,008
1657206983,784826;3,348;34,705
1657206983,8272378;3,082;34,645
1657206983,8692539;3,1;35,017
1657206983,911992;2,696;35,7
1657206983,95557;3,643;34,997
1657206984,000617;3,441;34,963
1657206984,046499;3,207;34,852
1657206984,093951;3,209;34,819
1657206984,143151;3,305;35,027
1657206984,194143;2,841;34,436
1657206984,244273;3,247;34,977
1657206984,295389;3,476;35,143
1657206984,34606;3,284;34,841
1657206984,397022;3,253;34,791
1657206984,4492512;3,221;35,04
1657206984,500363;2,821;34,868
1657206984,5512059;3,282;35,366
1657206984,603318;3,542;35,241
1657206984,656493;2,863;35,217
1657206984,708481;4,21;35,793
1657206984,761944;3,466;35,112
1657206984,814389;3,496;35,191
1657206984,866354;3,473;34,982
1657206984,917411;3,423;35,108
1657206984,968637;3,809;35,566
1657206985,0208251;4,057;35,993
1657206985,074193;3,254;34,713
1657206985,1250958;3,434;35,842
1657206985,1775548;3,761;34,917
1657206985,229456;3,271;34,758
1657206985,280237;3,83;35,627
1657206985,3331578;3,548;34,802
1657206985,384104;2,775;34,753
1657206985,4342341;3,852;34,813
1657206985,4859982;3,326;34,864
1657206985,537461;3,728;34,981
1657206985,5887501;3,256;35,373
1657206985,6405141;3,531;34,786
1657206985,692987;2,862;34,801
1657206985,743438;3,461;35,182
1657206985,7939599;3,816;35,53
1657206985,845813;3,294;35,291
1657206985,897408;3,524;35,127
1657206985,949696;3,253;35,769
1657206986,001007;3,389;35,703
1657206986,0538821;3,539;36,523
1657206986,1074612;3,55;34,847
1657206986,158993;3,212;35,495
1657206986,223187;3,19;34,794
1657206986,2728179;2,874;35,413
1657206986,324692;3,313;34,622
1657206986,3736708;3,237;34,558
1657206986,424059;3,264;35,025
1657206986,476136;3,489;34,956
1657206986,527534;2,853;35,069
1657206986,5779042;2,901;34,557
1657206986,628566;3,741;34,979
1657206986,6799529;2,992;34,528
1657206986,731097;4,137;35,745
1657206986,785011;3,492;35,039
1657206986,837118;3,258;35,002
1657206986,889626;2,852;34,369
1657206986,9398332;3,311;34,761
1657206986,9905999;3,37;35,559
1657206987,043422;3,259;34,648
1657206987,094313;3,551;35,107
1657206987,146643;3,721;36,072
1657206987,201531;3,146;35,266
1657206987,2536871;3,536;34,899
1657206987,30559;3,209;34,749
1657206987,357368;3,244;34,532
1657206987,40783;3,226;37,134
1657206987,4624372;3,292;40,715
1657206987,520434;3,26;34,648
1657206987,571367;3,293;34,855
1657206987,622207;3,199;35,13
1657206987,6736262;3,036;34,969
1657206987,7248409;3,054;36,223
1657206987,77721;3,105;34,802
1657206987,8287518;2,838;35,003
1657206987,879605;3,273;34,936
1657206987,931962;3,253;34,918
1657206987,984122;3,511;34,836
1657206988,034627;3,279;35,209
1657206988,0855098;2,844;34,817
1657206988,135494;3,279;35,279
1657206988,187039;3,646;35,293
1657206988,23908;3,469;34,934
1657206988,29137;3,27;35,112
1657206988,343905;3,681;35,725
1657206988,395545;3,081;34,868
1657206988,446422;3,289;35,261
1657206988,498453;3,149;34,848
1657206988,5492811;3,654;35,206
1657206988,6014972;2,17;38,315
1657206988,654851;3,618;36,068
1657206988,707958;3,093;35,236
1657206988,759657;3,711;35,121
1657206988,811904;3,477;35,558
1657206988,8636081;3,254;34,804
1657206988,916221;3,223;34,775
1657206988,966722;3,249;35,443
1657206989,018792;3,59;35,614
1657206989,0705469;3,535;34,832
1657206989,121939;3,482;35,05
1657206989,1735098;3,244;35,118
1657206989,224232;3,481;35,529
1657206989,277071;3,764;35,561
1657206989,329458;3,76;35,025
1657206989,380613;3,617;35,156
1657206989,432311;3,437;35,174
1657206989,483213;3,38;35,125
1657206989,534716;3,255;34,835
1657206989,586517;3,201;34,877
1657206989,637581;2,899;34,837
1657206989,688565;3,655;35,469
1657206989,7414951;3,462;37,662
1657206989,798213;3,515;34,818
1657206989,849337;3,301;35,044
1657206989,8999739;3,275;35,359
1657206989,953686;2,878;35,446
1657206990,004606;3,317;35,006
1657206990,054859;3,263;34,852
1657206990,106356;3,636;35,379
1657206990,158593;3,535;35,209
1657206990,2109098;3,268;34,848
1657206990,262708;4,064;35,165
1657206990,314935;3,607;35,465
1657206990,367475;2,983;35,03
1657206990,4183638;3,268;34,905
1657206990,46941;3,438;35,079
1657206990,520542;3,316;34,746
1657206990,570606;3,518;34,972
1657206990,6217291;3,092;34,769
1657206990,672365;4,105;34,466
1657206990,72402;3,577;35,167
1657206990,7768052;4,811;35,392
1657206990,830881;3,425;34,614
1657206990,8816938;3,532;35,029
1657206990,9346712;3,278;34,763
1657206990,986114;3,276;34,794
1657206991,037725;3,241;35,083
1657206991,08925;3,547;35,164
1657206991,140167;3,175;34,867
1657206991,192215;3,695;35,259
1657206991,240834;3,461;34,799
1657206991,290934;3,627;43,676
1657206991,349697;3,705;39,221
1657206991,404127;3,734;44,25
1657206991,464698;3,248;36,115
1657206991,518733;3,237;34,747
1657206991,569045;3,265;34,903
1657206991,62006;3,292;35,021
1657206991,6714518;3,182;35,069
1657206991,722552;3,653;35,326
1657206991,774812;3,428;35,24
1657206991,825621;3,47;34,902
1657206991,8777778;3,287;34,901
1657206991,929368;3,257;35,045
1657206991,980948;3,251;34,988
1657206992,0333598;3,294;34,495
1657206992,083661;3,289;34,769
1657206992,134835;3,328;35,063
1657206992,186334;3,525;34,973
1657206992,2369049;3,302;34,865
1657206992,2878861;3,225;35,105
1657206992,3390028;2,905;34,488
1657206992,39084;3,244;35,413
1657206992,442971;3,342;35,489
1657206992,4948852;3,49;35,331
1657206992,547005;3,442;43,164
1657206992,607723;3,267;37,688
1657206992,6629288;2,784;35,202
1657206992,7148612;3,329;35,593
1657206992,767029;4,071;35,032
1657206992,818998;3,445;35,246
1657206992,869958;3,828;34,875
1657206992,9224162;2,833;34,677
1657206992,972554;3,432;34,829
1657206993,022762;3,289;34,827
1657206993,073008;3,35;34,986
1657206993,124418;3,298;35,036
1657206993,1760561;3,517;34,936
1657206993,228262;3,258;34,92
1657206993,279863;3,344;35,012
1657206993,3305652;3,286;35,328
1657206993,382816;3,581;34,972
1657206993,436507;3,352;35,165
1657206993,4875782;3,719;36,088
1657206993,5409331;3,235;36,75
1657206993,595414;3,633;35,075
1657206993,647268;3,389;37,084
1657206993,702378;3,292;38,389
1657206993,756999;3,976;37,587
1657206993,813107;4,511;35,638
1657206993,865998;3,38;34,904
1657206993,918344;3,319;35,158
1657206993,9667609;3,623;34,613
1657206994,013746;3,265;35,101
1657206994,061471;3,331;34,624
1657206994,108681;3,276;34,774
1657206994,1555939;2,853;34,635
1657206994,202224;3,089;34,541
1657206994,2482681;3,292;34,902
1657206994,295281;3,329;34,737
1657206994,341741;3,305;34,965
1657206994,3888798;3,173;34,595
1657206994,4362948;3,222;34,789
1657206994,4834292;3,655;35,343
1657206994,531631;4,336;35,198
1657206994,580873;3,773;34,963
1657206994,629729;3,123;34,819
1657206994,6772742;3,228;34,8
1657206994,7262578;2,991;35,138
1657206994,77656;3,439;35,224
1657206994,828012;3,818;37,679
1657206994,883452;3,18;35,351
1657206994,935508;3,764;37,174
1657206994,9901419;3,644;35,289
1657206995,042183;3,526;34,4
1657206995,0942762;4,183;34,76
1657206995,1471841;3,297;34,02
1657206995,199241;3,516;35,025
1657206995,252108;3,471;35,004
1657206995,303377;3,483;34,777
1657206995,35486;3,002;34,284
1657206995,4050581;3,341;35,031
1657206995,457464;3,37;34,835
1657206995,509697;3,236;35,191
1657206995,557228;3,936;34,925
1657206995,615697;3,547;34,95
1657206995,660274;3,115;34,729
1657206995,706351;3,626;35,885
1657206995,755733;3,683;35,046
1657206995,8066099;4,478;35,06
1657206995,863164;3,592;34,815
1657206995,9175181;2,978;34,881
1657206995,9735308;3,416;34,955
1657206996,029282;3,369;34,96
1657206996,170746;3,248;35,282
1657206996,2235038;3,387;35,137
1657206996,273052;3,233;34,69
1657206996,32307;3,292;34,98
1657206996,3776908;3,38;34,978
1657206996,4325728;3,516;35,035
1657206996,48927;3,486;35,119
1657206996,5479228;4,544;34,167
1657206996,601392;2,766;35,057
1657206996,655825;4,397;35,357
1657206996,7061708;3,493;35,114
1657206996,7620962;2,929;34,628
1657206996,8170629;3,005;35,85
1657206996,870862;3,192;35,198
1657206996,924055;3,366;35,827
1657206996,978517;3,654;34,625
1657206997,0329118;3,551;35,303
1657206997,090794;3,621;35,103
1657206997,150291;3,046;35,075
1657206997,208897;3,697;35,886
1657206997,270118;3,697;35,072
1657206997,335941;3,463;35,395
1657206997,3951628;3,406;35,058
1657206997,455369;2,867;34,786
1657206997,511136;3,507;35,777
1657206997,572575;3,835;35,443
1657206997,630952;3,618;40,326
1657206997,693874;3,886;37,11
1657206997,751953;3,293;39,207
1657206997,8161888;3,959;35,552
1657206997,874986;3,808;35,62
1657206997,932273;3,845;34,742
1657206997,9902668;3,497;35,028
1657206998,047723;3,038;35,073
1657206998,105178;3,457;35,309
1657206998,162765;4,535;35,778
1657206998,222959;3,713;35,013
1657206998,2806919;3,514;35,256
1657206998,338597;3,032;35,325
1657206998,396173;3,563;35,266
1657206998,45608;3,423;35,523
1657206998,514178;3,09;35,565
1657206998,572883;3,234;35,668
1657206998,632742;3,427;35,186
1657206998,6921449;2,966;35,57
1657206998,7505548;3,429;35,414
1657206998,809983;3,236;35,597
1657206998,866217;3,918;35,712
1657206998,9256089;3,617;35,448
1657206998,9844701;3,06;35,377
1657206999,041449;3,033;34,873
1657206999,098144;3,439;36,302
1657206999,157536;3,465;35,135
1657206999,2145028;3,847;35,327
1657206999,2721422;3,664;35,242
1657206999,330453;3,023;34,856
1657206999,3874109;3,526;35,171
1657206999,444684;3,506;35,496
1657206999,502497;3,454;35,202
1657206999,561103;3,464;35,454
1657206999,620564;3,433;34,747
1657206999,678785;3,461;35,424
1657206999,738019;3,506;35,352
1657206999,7969909;3,785;35,761
1657206999,856378;3,675;35,617
1657206999,9151812;3,887;35,445
1657206999,974727;4,549;36,914
1657207000,036746;4,541;35,681
1657207000,0965278;3,709;34,963
1657207000,1543639;3,419;33,803
1657207000,211303;3,438;36,06
1657207000,271321;3,616;35,468
1657207000,329451;3,398;35,322
1657207000,386427;3,458;35,398
1657207000,444569;3,419;35,035
1657207000,501289;4,136;35,466
1657207000,559104;3,232;35,644
1657207000,617892;3,996;35,789
1657207000,677786;3,69;35,821
1657207000,735911;3,482;35,46
1657207000,794685;3,696;38,149
1657207000,857494;3,359;36,229
1657207000,920595;4,03;35,435
1657207000,979282;3,504;35,383
1657207001,03722;3,02;35,396
1657207001,095149;3,374;35,473
1657207001,151625;2,861;35,181
1657207001,2010298;3,197;35,861
1657207001,253309;4,243;35,392
1657207001,3097322;3,317;34,89
1657207001,364676;3,375;35,512
1657207001,421422;3,487;34,921
1657207001,4777238;3,495;35,087
1657207001,535525;3,409;35,696
1657207001,592862;3,451;35,166
1657207001,648662;3,504;35,356
1657207001,706646;3,479;35,184
1657207001,763993;3,481;35,437
1657207001,822172;3,576;35,826
1657207001,881876;3,362;35,639
1657207001,940728;3,857;35,388
1657207001,999677;3,647;35,137
1657207002,0579178;3,437;36,106
1657207002,115631;3,744;35,536
1657207002,1732512;3,875;35,386
1657207002,2316039;3,606;35,195
1657207002,288971;3,495;35,11
1657207002,344857;3,742;34,683
1657207002,4016168;3,5;34,955
1657207002,4605172;3,425;35,053
1657207002,517718;3,471;35,183
1657207002,575907;3,512;35,669
1657207002,6523032;3,532;39,605
1657207002,7150002;4,039;45,218
1657207002,782978;3,466;45,157
1657207002,850999;3,537;45,568
1657207002,920217;3,559;35,21
1657207002,978901;4,86;35,36
1657207003,038213;3,489;35,262
1657207003,094989;2,993;35,218
1657207003,1502259;3,039;34,8
1657207003,20694;3,468;35,338
1657207003,263826;3,856;35,518
1657207003,321318;3,725;35,548
1657207003,378717;3,703;35,138
1657207003,4364622;3,44;35,31
1657207003,493164;3,485;35,302
1657207003,5500412;3,042;35,077
1657207003,6072981;3,55;35,443
1657207003,6640441;3,88;35,498
1657207003,722142;3,794;35,11
1657207003,778729;3,127;35,393
1657207003,8367481;3,868;34,899
1657207003,8944519;3,659;34,9
1657207003,9535801;3,541;35,427
1657207004,011446;3,845;35,335
1657207004,0682921;3,643;36,091
1657207004,126536;3,15;34,725
1657207004,182307;3,494;35,528
1657207004,2402802;3,895;35,679
1657207004,298369;3,911;36,335
1657207004,357333;3,827;35,448
1657207004,4157472;3,638;34,691
1657207004,4721541;3,105;35,324
1657207004,528717;3,58;35,125
1657207004,5875049;3,422;35,02
1657207004,644667;3,477;35,105
1657207004,702376;3,436;35,594
1657207004,7587059;3,445;35,619
1657207004,8168828;3,921;35,119
1657207004,875029;3,876;35,888
1657207004,9369001;3,722;35,324
1657207004,9949892;3,724;35,633
1657207005,0526369;3,346;35,497
1657207005,1103501;5,206;34,828
1657207005,168295;3,454;35,142
1657207005,226156;3,424;34,992
1657207005,283647;3,407;35,159
1657207005,341464;2,972;34,789
1657207005,3977978;4,42;35,304
1657207005,455063;3,758;35,314
1657207005,511301;3,617;34,824
1657207005,568668;3,517;35,022
1657207005,6262348;3,467;34,633
1657207005,682127;3,464;34,865
1657207005,739059;3,258;35,061
1657207005,796242;3,478;35,163
1657207005,852361;4,226;35,393
1657207005,912819;3,72;35,851
1657207005,9733398;3,465;35,434
1657207006,033108;3,855;35,2
1657207006,090422;3,603;35,949
1657207006,1493618;3,213;34,457
1657207006,198526;3,232;35,461
1657207006,248096;3,188;35,265
1657207006,303047;4,3;36,016
1657207006,359644;3,774;35,856
1657207006,416509;4,251;35,903
1657207006,47316;3,399;35,307
1657207006,526407;2,966;34,575
1657207006,582054;3,384;35,001
1657207006,6346262;3,519;35,624
1657207006,689826;3,385;34,594
1657207006,743538;4,505;36,313
1657207006,807631;4,246;35,836
1657207006,871165;4,013;36,1
1657207006,925161;3,603;35,191
1657207006,9778528;3,346;34,819
1657207007,0297558;3,262;34,884
1657207007,079179;3,529;34,887
1657207007,1313448;4,063;34,912
1657207007,18272;3,299;35,121
1657207007,23582;3,483;35,083
1657207007,288007;3,515;35,116
1657207007,343065;3,369;35,068
1657207007,4008782;3,243;35,439
1657207007,454957;3,236;34,956
1657207007,5132658;3,512;34,861
1657207007,570724;3,5;35,371
1657207007,630573;3,594;34,724
1657207007,692533;3,533;34,865
1657207007,751321;2,901;36,044
